index,zip code,annual income,number of people in household
42014,92538,47972.83359100966,3
42015,08261,248745.75594340698,2
42016,31205,83175.14768211199,5
42017,80006,69633.09102738711,1
42018,15494,155780.39530534978,2
42019,06153,46460.855465595516,2
42020,92539,68213.36241412892,1
42021,70834,41811.283345479824,3
42022,72884,73217.96525244351,1
42023,40615,193060.27851908025,2
42024,95773,120842.25066362938,4
42025,33860,166486.82507599087,3
42026,47749,98914.42146978818,2
42027,61135,185242.79859144983,4
42028,73197,175785.09899092244,3
42029,85749,248096.09552846578,2
42030,33297,91513.71808859863,3
42031,90597,156879.76745957698,6
42032,48433,232078.03833979194,5
42033,12877,229830.1367162836,2
42034,82587,164204.81694079938,3
42035,45523,132323.93980193677,4
42036,07322,69775.61535371584,1
42037,06330,83015.1747858543,3
42038,62569,57199.105466737274,3
42039,35081,240834.40060771635,4
42040,19852,61850.402641506604,4
42041,53076,264137.20481419726,4
42042,09229,217415.19225699577,4
42043,23502,105867.98585000525,1
42044,60596,227932.34258923985,2
42045,94712,71747.91751000259,3
42046,54212,58603.756674998855,3
42047,10962,154134.01317642548,2
42048,88111,200088.0687200681,5
42049,60524,123866.10968531917,3
42050,98461,279086.5367119442,2
42051,82764,129727.87791365232,2
42052,51809,104948.99952551075,4
42053,53294,83144.92024007135,2
42054,94522,126709.33177964562,3
42055,28959,207722.4608264364,5
42056,63886,326482.90717210504,1
42057,93274,178152.31213213276,3
42058,46490,103557.68077808536,1
42059,15972,110054.5769393802,3
42060,69446,283469.0752346662,2
42061,68920,124668.21698092578,3
42062,56028,67405.12275779202,4
42063,79241,468457.93864235125,2
42064,28081,135384.87414094908,4
42065,40906,182717.3252054675,3
42066,36798,102731.10556555926,5
42067,17033,107602.84752571004,4
42068,74543,73583.22928150343,2
42069,75288,102726.95267158576,3
42070,73613,121301.36586842164,3
42071,92127,393483.48996208515,10
42072,92772,148010.7652997387,3
42073,21324,260036.33850434885,4
42074,21493,194252.87358340455,3
42075,07962,297923.21175485535,4
42076,20920,120208.89669293974,2
42077,72942,84519.92072189918,1
42078,36505,134353.92341839286,1
42079,68959,117507.26732385693,4
42080,58848,245958.7369270725,3
42081,62595,121886.36629928299,4
42082,91297,156571.7922734514,4
42083,61507,214540.12800604542,2
42084,90677,259024.11293281123,4
42085,86607,113777.90566006661,4
42086,98996,162091.6846651164,3
42087,98287,91518.6082527366,1
42088,55714,150286.79638467403,1
42089,74359,170055.0773346336,4
42090,85148,70903.90628959893,3
42091,80603,188649.4012088704,2
42092,80717,255073.12332299812,3
42093,49753,181448.69956675466,1
42094,73247,189572.62803619087,4
42095,32821,184823.65753248316,2
42096,33606,394230.15877761913,3
42097,75317,169948.19321271157,1
42098,19515,232550.45401683348,4
42099,22935,467583.8560162859,4
42100,43727,169196.70853375713,1
42101,96809,379437.4345761649,4
42102,64438,178698.49530260736,4
42103,00831,226886.5860687604,2
42104,88970,64296.50914615085,5
42105,28622,79490.76383872575,2
42106,39709,92412.08198841824,3
42107,54211,255113.02419093426,1
42108,58868,307026.6343180757,4
42109,49749,138518.3440301604,3
42110,39284,112104.94372492378,8
42111,27944,146867.46397702352,3
42112,40795,113528.86140245204,2
42113,02751,218204.81275883858,4
42114,68694,145074.07883892415,2
42115,72862,196201.97521549664,2
42116,28563,110441.95601949128,5
42117,98286,120478.24453000528,1
42118,03180,104531.98631557847,4
42119,15247,228350.1313908219,2
42120,40332,299454.572173858,5
42121,57684,232158.39918361948,4
42122,03967,68940.5843905745,4
42123,03821,89682.78332719501,3
42124,56627,78561.23857943165,1
42125,47683,68715.47760887063,3
42126,02552,164428.13619948862,3
42127,05099,157714.93323558092,2
42128,52254,259193.70779901755,3
42129,63967,85758.88549692657,2
42130,55530,169563.88953447147,4
42131,38254,62911.116312090955,3
42132,16482,119593.73602876769,4
42133,19965,123404.18256224228,3
42134,24744,74852.90016548209,4
42135,97391,199612.44897757343,3
42136,92664,171217.14535013936,2
42137,87254,115370.99104124095,3
42138,31020,190068.68538172732,2
42139,86168,364055.50166487944,4
42140,21355,84921.47667555849,2
42141,44081,357921.02320366574,3
42142,45986,257802.33409558152,4
42143,56467,298690.71697108715,2
42144,55292,124112.02086985913,3
42145,53335,70705.80369268879,3
42146,69191,206533.47325060613,3
42147,38121,120997.50169839675,1
42148,14412,272230.6022901078,3
42149,10202,69396.41509424061,3
42150,14336,62588.87919728155,1
42151,43739,157179.74700114405,3
42152,24892,122578.46904751721,2
42153,52223,98156.63609046963,4
42154,23979,120929.88777382259,4
42155,64243,128968.91332979276,4
42156,64745,167153.07945980533,4
42157,88333,111210.58051648374,5
42158,43489,119998.81554523393,3
42159,24113,133447.38973553214,3
42160,15953,83373.07035064169,1
42161,29447,52006.74777940132,3
42162,43494,78879.64872035194,4
42163,65252,111611.51076703754,2
42164,08906,124663.30239152657,2
42165,90750,178606.99941734478,2
42166,00597,133978.72612989292,1
42167,70857,88553.34413299152,5
42168,53622,106145.53557799169,2
42169,82835,145003.4189681479,4
42170,62884,103091.51512802603,3
42171,68006,216179.08645623346,3
42172,81290,195900.90597942466,3
42173,88668,199282.94123046164,4
42174,55133,88716.4878286555,4
42175,29573,244047.16992787813,4
42176,43828,193631.79643322027,4
42177,11427,156084.75977972892,6
42178,08053,97055.66849686253,3
42179,25303,36948.96216402785,3
42180,72123,278441.7600476702,2
42181,05042,141686.65729957272,2
42182,22312,99584.38819089654,6
42183,10252,92108.7351856075,2
42184,01332,137374.8427829501,2
42185,87119,189563.53078482303,2
42186,57167,134573.63924679195,1
42187,92071,150199.1989417982,2
42188,01423,101449.79883542273,4
42189,27612,327389.42120607104,2
42190,54187,177232.62943591597,4
42191,93620,206237.86299453207,6
42192,17393,358012.71918866603,6
42193,68915,127592.67860452976,4
42194,16349,91837.01491406321,3
42195,51496,67210.35999575933,2
42196,66733,94218.69012586055,2
42197,07148,192631.05407994255,4
42198,75580,169941.8506272413,4
42199,11523,120452.5695067503,3
42200,61568,527549.5723859597,6
42201,69887,232135.81602905266,1
42202,48564,102363.79597526946,2
42203,27428,161588.86136709104,5
42204,78400,178620.08667366017,2
42205,20613,63156.592703098446,2
42206,27589,67520.27908146424,6
42207,94230,168436.78315083223,3
42208,52789,39801.77065272228,4
42209,17440,83091.63065466036,2
42210,96296,448338.98420923366,6
42211,66119,232701.19036486634,5
42212,33152,200397.3663776605,4
42213,87052,239547.72356063564,2
42214,73483,99919.28718272866,6
42215,90040,116183.76690081804,3
42216,65716,181693.64486424348,1
42217,04892,144908.50849540596,1
42218,09671,404692.3067290456,2
42219,24325,159023.6034914289,3
42220,23855,165164.96764917648,3
42221,49109,58802.352033381234,4
42222,73619,101293.1264542902,3
42223,23014,245287.85533588057,5
42224,86337,91240.60788102713,2
42225,84973,184636.80452702576,1
42226,69237,195255.52611849972,7
42227,37939,104240.2874530318,4
42228,72879,279564.0385626505,5
42229,55157,90061.14836382576,2
42230,15564,85502.38331957952,3
42231,92244,222457.79285519084,4
42232,11544,106699.6611143448,4
42233,40812,100935.65536777236,2
42234,31361,178695.407315258,2
42235,85477,67888.14323967256,3
42236,96369,80629.19441595639,4
42237,67317,162898.72347133167,3
42238,27126,168759.53210273004,3
42239,97555,249520.2903509005,1
42240,22058,128693.69824573358,4
42241,68162,135786.92835983846,3
42242,12656,106344.8123385091,3
42243,15441,213551.85904882333,4
42244,00775,165975.82867524857,2
42245,04185,204340.73929815006,1
42246,14852,65922.19705367394,4
42247,50140,52172.492766806,4
42248,78273,171920.74832283796,3
42249,49850,283564.83484029025,5
42250,77943,159258.03375585616,2
42251,67369,95553.23057423302,3
42252,12114,65803.01991604338,1
42253,26922,162252.89954965125,4
42254,14809,113672.8764566705,2
42255,18212,129116.47971282176,1
42256,74468,275207.8600252628,1
42257,07421,178561.23308640925,3
42258,69426,149556.7495084485,4
42259,25561,258890.05343189943,5
42260,67118,109659.0463264459,3
42261,53872,79884.27458471937,4
42262,04348,129734.76119783538,4
42263,84319,78701.9390268328,4
42264,42836,121196.42404320679,3
42265,87235,63035.16506693452,3
42266,23361,94703.41209382469,4
42267,05002,117696.04384806158,1
42268,80733,202482.63739137477,4
42269,31503,88106.07946487317,4
42270,16980,166214.27687834544,3
42271,46390,170922.9483289969,3
42272,10993,93320.44202033512,6
42273,62855,47578.61217269501,3
42274,66410,275496.10395368305,3
42275,72491,157140.67220336225,4
42276,13558,96994.20345674605,4
42277,19734,112993.45111012651,3
42278,63429,93486.95014017081,2
42279,15768,150024.3879829285,6
42280,99089,287287.3384872845,2
42281,84234,157806.7812152619,3
42282,91216,436065.5994075899,2
42283,56300,198170.9340155747,2
42284,84741,302651.46356312383,3
42285,92357,208169.6927943778,3
42286,35354,178956.97575203693,5
42287,84494,84933.62223240169,3
42288,80027,257648.7857239749,2
42289,23030,94074.24776800332,5
42290,67552,111923.67602350058,3
42291,41272,232557.4265286935,1
42292,21612,73615.94184802119,1
42293,35304,54860.349745855216,2
42294,32064,107689.02168388154,1
42295,91081,129844.35631548287,7
42296,61359,220907.2009630005,1
42297,17220,154595.8043767451,3
42298,87965,166887.9775649912,2
42299,14537,190489.74044320895,2
42300,15676,175941.1229968924,3
42301,55446,235659.29463912483,3
42302,28430,68116.56446266384,2
42303,59726,90562.4301368613,2
42304,87520,126294.24511282475,3
42305,03209,194959.11422587113,2
42306,50012,163823.1049724378,3
42307,97326,154815.2655453636,5
42308,18864,201322.231842223,4
42309,17429,108256.4189272543,2
42310,82936,276189.46429331164,3
42311,68088,107161.81031624574,3
42312,21260,112660.0205313042,1
42313,69228,97322.96760629778,6
42314,80545,153385.64074296554,2
42315,90921,167151.36844378605,2
42316,17181,187039.7352460609,4
42317,42375,153312.57237825845,2
42318,93949,185507.24877504283,2
42319,59021,106637.83512395404,1
42320,22032,394626.96189985046,2
42321,29444,225989.97274915106,1
42322,33523,139491.9763902297,3
42323,54729,147560.6548331993,1
42324,38133,188231.41589119338,3
42325,68210,234078.94689859965,5
42326,81991,130928.91718808537,2
42327,42430,84518.95465600058,4
42328,72990,22015.57828200864,3
42329,58102,103524.50824078622,2
42330,65837,147594.53862193946,4
42331,65945,129244.63434079457,3
42332,45795,130080.74354057855,2
42333,11560,110112.53397716043,2
42334,84654,159466.37829814776,4
42335,24728,110711.15924889754,3
42336,00025,181847.5383307016,4
42337,41176,46319.19364524599,4
42338,85112,99412.37192326253,1
42339,56189,148651.70845232316,2
42340,65686,210660.81073761403,1
42341,61362,103746.49318224611,3
42342,39174,358645.24067925796,6
42343,41550,93237.44609255575,3
42344,50728,462674.3107413373,1
42345,09985,59080.62494806406,3
42346,55017,167864.96053804544,1
42347,41706,79542.62494492122,4
42348,15501,128387.83968495653,2
42349,64192,318053.75245146255,3
42350,62763,116902.2576945984,2
42351,55832,180893.01865579118,2
42352,94440,419899.93532442587,4
42353,20534,137572.46727651128,4
42354,97841,76646.18303957747,2
42355,75445,174597.3658590434,5
42356,65499,111212.23064806906,4
42357,09026,106682.66073133658,3
42358,53209,226934.94236404338,2
42359,63059,56818.32536043994,3
42360,50951,109916.22651469272,5
42361,50837,136439.47829247892,2
42362,65445,133508.7785739821,4
42363,73978,170274.03377971242,4
42364,34009,84705.05541899343,1
42365,88958,161127.30701411836,1
42366,98325,129618.8884383646,3
42367,69763,81653.33048179303,4
42368,52842,78995.98482861787,3
42369,33003,170960.3900173666,4
42370,66875,79497.32557487479,1
42371,73248,78973.84773951159,6
42372,67152,101303.39414083447,2
42373,08187,121624.91574417196,1
42374,60167,96800.46811787486,1
42375,95807,116599.92597339186,2
42376,37949,121874.2936420897,3
42377,91202,120897.1439104444,5
42378,16552,323024.3035182835,1
42379,85961,447589.9058441856,2
42380,06295,79028.7203449027,3
42381,33318,97708.98073299282,6
42382,13345,127933.14897242766,3
42383,28967,93157.78186103291,3
42384,97963,67721.53189646806,3
42385,79754,42480.91822001562,5
42386,88953,199935.75526398336,3
42387,79816,119369.66134954752,2
42388,64876,163615.52451281436,6
42389,97453,115362.7473179794,7
42390,50019,86369.4762767308,3
42391,67726,62929.19260764702,2
42392,88592,238857.29312867537,3
42393,21889,223255.26638203813,3
42394,97662,84962.20398430065,4
42395,66261,85147.11204977328,2
42396,32314,163272.77469156755,3
42397,41017,117757.11409476996,3
42398,72586,67143.75351694782,4
42399,27606,115409.14109202418,6
42400,98658,161327.34679414678,5
42401,31215,260561.5041002905,3
42402,00896,245548.01214116192,1
42403,57148,162827.47821557545,2
42404,71520,390907.50148326776,4
42405,48483,47821.11372028772,3
42406,01461,74194.06286364752,4
42407,36278,172919.58531614472,3
42408,09964,53880.33577803285,2
42409,99966,188900.22630635303,2
42410,36822,115024.17226115051,2
42411,81360,145243.15415979264,1
42412,95513,170329.90918268793,2
42413,69083,90294.55477819227,6
42414,37894,123940.02752060005,2
42415,26791,135639.3340146815,6
42416,02985,464128.29236025613,2
42417,42796,310453.2735332029,3
42418,38748,85686.39538658538,1
42419,68870,65744.90999561889,2
42420,94256,140382.02365933062,4
42421,15732,108503.37914148884,2
42422,87594,151415.91456442498,3
42423,13737,99194.23484190846,3
42424,76156,46724.716863794165,5
42425,19816,97575.202529352,3
42426,74669,231021.52102864833,2
42427,70830,420214.09304391127,5
42428,58016,84515.35763326474,4
42429,01343,393708.04181464924,2
42430,85542,127490.1295951812,7
42431,72991,129799.778854793,1
42432,26814,150084.47561394886,5
42433,13252,439940.8022692842,3
42434,88655,138843.1769940975,5
42435,90984,277076.3387538222,5
42436,23123,166664.81737144972,4
42437,03527,159320.6512210368,2
42438,39451,168024.43553979023,3
42439,17945,132049.1181306109,2
42440,61965,186288.62122588747,3
42441,34329,91501.94166726586,2
42442,20023,161052.58450514922,2
42443,49176,205374.11182844613,4
42444,35101,172486.23720636434,1
42445,61775,138529.8571848034,4
42446,52445,301935.91835336905,5
42447,05567,146944.34198473414,4
42448,46132,112686.61753913753,2
42449,42522,79264.68819259557,1
42450,12702,124126.66433025818,5
42451,53471,131994.61294349644,6
42452,64815,84765.06051528589,2
42453,91322,66510.99650925129,2
42454,57032,159233.5061234089,2
42455,42397,76421.70587327809,5
42456,58281,122665.05441501067,4
42457,80725,281893.4273879243,3
42458,03678,89810.47231702055,2
42459,89782,342281.33433389425,4
42460,30959,393831.48656641465,2
42461,65636,104486.24628659224,1
42462,80628,198678.91213319666,2
42463,74473,127805.23397732753,1
42464,39671,108738.06729109741,2
42465,67263,65830.26610911419,2
42466,39830,241810.28552201556,4
42467,09865,145457.6595283821,2
42468,19173,171232.33468321917,2
42469,38800,109671.64795654643,3
42470,77578,234601.20845687314,2
42471,43232,82929.87246691484,4
42472,69043,63960.954356347545,5
42473,66843,313161.5318852218,2
42474,66000,217133.68475940643,1
42475,33008,165334.3740016701,2
42476,71616,348865.23758762836,2
42477,54757,212862.84172537655,2
42478,95726,157447.13638586286,2
42479,76040,107176.16743185394,4
42480,14286,187776.00514536301,2
42481,38380,135677.98207687703,4
42482,37570,52718.10835281849,3
42483,37929,210870.76999009048,5
42484,35704,163402.21625520466,6
42485,56561,233006.7786986694,1
42486,97318,163768.16395659585,3
42487,61748,79200.88247063471,2
42488,72807,216876.98129891307,3
42489,02803,86390.21022369622,5
42490,25937,225982.88756623786,4
42491,41742,105370.91068546711,2
42492,72731,263729.7821417992,3
42493,63927,300601.6997945807,2
42494,16535,187234.44435984787,4
42495,22181,245356.12138807395,1
42496,64512,106371.47370000923,4
42497,07378,106545.16692011013,3
42498,80906,285027.8535441158,2
42499,72578,109119.99938466385,3
42500,27376,394976.2396867564,2
42501,08046,98617.62062114255,2
42502,52923,175954.5745859794,1
42503,48053,88076.80620754998,2
42504,40516,150399.14994236326,2
42505,89749,163062.3387908197,2
42506,69921,76066.64730671002,1
42507,36991,222073.72967037375,2
42508,96196,205512.19578854242,3
42509,34186,234850.51248127554,4
42510,22549,145612.42509074535,1
42511,34517,78407.61007070928,4
42512,24778,118743.4308066613,3
42513,23949,109464.51383000577,5
42514,12288,116868.3118128075,3
42515,36741,67190.59071214609,3
42516,73971,193845.9262496663,1
42517,60387,197314.23364963598,2
42518,18717,75256.63009840262,4
42519,50156,191824.47478424184,5
42520,12919,106545.57272959073,1
42521,99688,238182.0541029919,4
42522,92845,124482.60430345027,3
42523,84202,89030.03169728398,1
