"Time","National Debt - Daily USA  - Debt  - $"
"20020904",6201449286859.25
"20020903",6194089703019.91
"20020830",6210481675956.26
"20020829",6212191672177.83
"20020828",6210593876534.73
"20020827",6211118788912.48
"20020826",6207777801371.69
"20020823",6206496269305.09
"20020822",6204506147068.71
"20020821",6195860088809.28
"20020820",6198881278266.14
"20020819",6195779296107.99
"20020816",6193272924133.45
"20020815",6193056143650.08
"20020814",6162050564438.14
"20020813",6164529911859.03
"20020812",6162108583400.04
"20020809",6161175202672.18
"20020808",6159773600947.54
"20020807",6150811787179.89
"20020806",6151671997592.87
"20020805",6148395980810.85
"20020802",6148756499131.98
"20020801",6158782145887.11
"20020731",6159740790009.39
"20020730",6150951718168.42
"20020729",6150847883507.12
"20020726",6150620096273.10
"20020725",6150003507609.84
"20020724",6136201901178.24
"20020723",6136630470681.18
"20020722",6133730515433.32
"20020719",6132592680423.69
"20020718",6133146456673.25
"20020717",6119360038214.16
"20020716",6119331528850.00
"20020715",6116731188478.30
"20020712",6126893802921.30
"20020711",6126597702503.04
"20020710",6114053599385.23
"20020709",6119318643079.06
"20020708",6116271961643.33
"20020705",6115735419045.29
"20020703",6110412345649.01
"20020702",6124073516137.05
"20020701",6117106533104.73
"20020628",6126468760400.48
"20020627",6018752489419.85
"20020626",6018489051398.77
"20020625",6018532124630.77
"20020624",6018575197610.10
"20020621",6018704427096.91
"20020620",6018747499787.80
"20020619",6019034010971.33
"20020618",6019076951481.93
"20020617",6019121181473.83
"20020614",6019262699735.47
"20020613",6019306655544.30
"20020612",6019033185532.18
"20020611",6019071198788.71
"20020610",6019115301642.58
"20020607",6019247621708.75
"20020606",6019291726873.34
"20020605",6019011103766.73
"20020604",6019060342413.39
"20020603",6019104396995.61
"20020531",6019332312247.55
"20020530",6019527986314.02
"20020529",6019242388040.06
"20020528",6019285474355.32
"20020524",6019464546170.05
"20020523",6019507628998.81
"20020522",6019218593505.56
"20020521",6019261264823.37
"20020520",6019304226577.31
"20020517",6019432256973.92
"20020516",6019475513420.98
"20020515",6016580911847.58
"20020514",5990414639076.97
"20020513",5989198647537.89
"20020510",5988911662755.21
"20020509",5978218818210.58
"20020508",5973205194045.55
"20020507",5973527635269.29
"20020506",5969691431266.78
"20020503",5966885188391.86
"20020502",5979288646755.03
"20020501",5974320868797.23
"20020430",5984677357213.86
"20020429",5972996406543.64
"20020426",5974913746220.04
"20020425",5974748781674.22
"20020424",5989711366487.35
"20020423",5990551754639.13
"20020422",5983662934913.34
"20020419",6005161158767.37
"20020418",6004323827172.06
"20020417",6010533726962.73
"20020416",6009070654503.89
"20020415",6020720533307.05
"20020412",6020864443381.79
"20020411",6020911043558.80
"20020410",6020735519021.84
"20020409",6020784790058.45
"20020408",6020831299342.10
"20020405",6020970857706.62
"20020404",6021017363339.55
"20020403",6014197668665.29
"20020402",6005511463777.25
"20020401",5999311790413.49
"20020329",6006031606265.38
"20020328",6007589462577.35
"20020327",6013120466374.43
"20020326",6014923655339.27
"20020325",6012312788802.00
"20020322",6008873223059.17
"20020321",6008707729579.59
"20020320",6008225142348.45
"20020319",6009910180252.69
"20020318",6002882546420.97
"20020315",6001360667275.42
"20020314",6002538253520.05
"20020313",5995411977197.58
"20020312",5997795870635.37
"20020311",5994139115503.54
"20020308",5993758200456.19
"20020307",5991318519771.93
"20020306",5985217591986.90
"20020305",5987408856719.35
"20020304",5982635088505.08
"20020301",5977010131164.00
"20020228",6003453016583.85
"20020227",5997588652769.46
"20020226",6002734772404.52
"20020225",5997270977826.37
"20020222",5996512013083.82
"20020221",5994326767988.66
"20020220",5977405934060.08
"20020219",5973692189581.81
"20020215",5971883709164.78
"20020214",5945006500796.26
"20020213",5931016018914.50
"20020212",5933095708171.14
"20020211",5929986106157.65
"20020208",5930243480686.36
"20020207",5927706526358.33
"20020206",5919541743268.34
"20020205",5921591683471.62
"20020204",5916230964734.03
"20020201",5910983893779.23
"20020131",5937228743476.27
"20020130",5929429748403.27
"20020129",5932136522924.02
"20020128",5929295811441.63
"20020125",5929423317353.04
"20020124",5924086349662.89
"20020123",5926021548395.36
"20020122",5924540106802.70
"20020118",5922321839074.39
"20020117",5921329269992.48
"20020116",5922998744318.79
"20020115",5923667880473.11
"20020114",5921841296537.81
"20020111",5921569434218.62
"20020110",5917637517914.60
"20020109",5922364903891.00
"20020108",5925648406543.46
"20020107",5924738684916.15
"20020104",5921467512500.89
"20020103",5919563782669.47
"20020102",5932932561034.54
"20011231",5943438563436.13
"20011228",5874765085547.09
"20011227",5873133713057.90
"20011226",5881074720650.64
"20011224",5876887804149.35
"20011220",5877829503607.78
"20011219",5883339152814.48
"20011218",5881570635636.22
"20011217",5875160714473.71
"20011214",5875869812211.80
"20011213",5875559240572.48
"20011212",5877463679105.98
"20011211",5879691857799.79
"20011210",5877125427843.37
"20011207",5874922950915.27
"20011206",5877883213016.24
"20011205",5868016815751.26
"20011204",5867886281057.86
"20011203",5862832382763.04
"20011130",5888896887571.34
"20011129",5896680618134.52
"20011128",5893029295436.42
"20011127",5895478723477.68
"20011126",5890476569034.66
"20011123",5888497863561.77
"20011121",5864172553027.38
"20011120",5866343417402.65
"20011119",5864207782711.29
"20011116",5863247749685.03
"20011115",5860555739187.45
"20011114",5833108738567.23
"20011113",5832492480919.84
"20011109",5831816816491.18
"20011108",5831055423208.83
"20011107",5811736699857.67
"20011106",5812512816875.50
"20011105",5808104752337.60
"20011102",5806732894990.90
"20011101",5817190945192.56
"20011031",5815983290402.24
"20011030",5821971462166.69
"20011029",5822039361288.25
"20011026",5824411453143.54
"20011025",5823620074112.16
"20011024",5820311931563.74
"20011023",5821675171748.09
"20011022",5819200893343.94
"20011019",5819139910042.71
"20011018",5819279815278.59
"20011017",5820599313961.29
"20011016",5820976918375.44
"20011015",5818887492619.52
"20011012",5813332736265.82
"20011011",5811762115860.32
"20011010",5805746196414.92
"20011009",5808819610348.90
"20011005",5810495191205.19
"20011004",5803751789864.65
"20011003",5797694485722.59
"20011002",5815899927829.86
"20011001",5806151389190.21
"20010928",5807463412200.06
"20010927",5783811385189.46
"20010926",5782882996921.49
"20010925",5781883935596.61
"20010921",5779002782690.43
"20010920",5781706480008.58
"20010919",5774557678102.79
"20010918",5775665965111.95
"20010917",5770524739693.52
"20010914",5768286494306.88
"20010913",5769813790210.52
"20010912",5776301150520.56
"20010910",5773172068291.89
"20010907",5772587811775.31
"20010906",5774086630858.16
"20010905",5769122055290.29
"20010904",5761532655812.62
"20010831",5769875781034.48
"20010830",5806301992643.13
"20010829",5806216994487.35
"20010828",5806456471521.95
"20010827",5803353287714.99
"20010824",5804791970827.93
"20010823",5804540124890.75
"20010822",5779164972811.46
"20010821",5780199767937.07
"20010820",5776826279419.73
"20010817",5777555753469.15
"20010816",5776340437396.11
"20010815",5754582516257.65
"20010814",5740950419574.28
"20010813",5738291641591.46
"20010810",5738213090042.93
"20010809",5738627823527.66
"20010808",5720324946092.23
"20010807",5721320943946.25
"20010806",5718658696584.40
"20010803",5715969187686.18
"20010802",5730045940032.12
"20010801",5706162161657.50
"20010731",5718303095621.12
"20010730",5733200036425.98
"20010727",5736703126894.92
"20010726",5736556518776.52
"20010725",5725120881956.31
"20010724",5724984658043.75
"20010723",5721846564456.14
"20010720",5723280631657.09
"20010719",5722702995597.20
"20010718",5712502926348.50
"20010717",5714215489048.80
"20010716",5709313725685.43
"20010713",5705050480267.56
"20010712",5705912100489.65
"20010711",5709374137996.57
"20010710",5710436329428.99
"20010709",5709925391754.47
"20010706",5710979327576.62
"20010705",5708829862442.57
"20010703",5698195769465.40
"20010702",5693220327798.14
"20010629",5726814835287.17
"20010628",5663970068775.88
"20010627",5655167264852.88
"20010626",5656750181308.17
"20010625",5653134996052.59
"20010622",5651584304624.97
"20010621",5650400532764.38
"20010620",5641023159870.17
"20010619",5641114076861.51
"20010618",5634686176609.17
"20010615",5632910105449.16
"20010614",5668751476740.81
"20010613",5681952015740.15
"20010612",5683524204123.12
"20010611",5680526114067.39
"20010608",5679727774591.76
"20010607",5672373164658.13
"20010606",5669404114473.96
"20010605",5671991683864.65
"20010604",5668781838668.70
"20010601",5670559902293.71
"20010531",5656181958605.26
"20010530",5661970599552.18
"20010529",5661254498820.33
"20010525",5660883342386.72
"20010524",5660965921275.71
"20010523",5658410674620.47
"20010522",5658520030420.14
"20010521",5654596844308.03
"20010518",5655505213567.79
"20010517",5654620129223.75
"20010516",5650935951696.96
"20010515",5651674551618.32
"20010514",5641550724928.73
"20010511",5637839303470.87
"20010510",5640325386358.77
"20010509",5643268010418.43
"20010508",5647881033420.09
"20010507",5643605408260.92
"20010504",5641702535760.39
"20010503",5636663639692.83
"20010502",5655955997201.31
"20010501",5651070445048.89
"20010430",5661347798002.65
"20010427",5678255839065.80
"20010426",5679103723997.64
"20010425",5681916012004.34
"20010424",5681673830247.36
"20010423",5673969614244.57
"20010420",5713631148647.61
"20010419",5712575341251.93
"20010418",5742758417002.90
"20010417",5742701309510.77
"20010416",5736115560252.10
"20010413",5768256399246.51
"20010412",5767344678757.96
"20010411",5772021061262.62
"20010410",5772787008201.93
"20010409",5769837050562.21
"20010406",5770199654130.96
"20010405",5772523327634.26
"20010404",5777864856329.85
"20010403",5776367926942.46
"20010402",5745399258826.83
"20010330",5773739949951.53
"20010329",5770774722962.15
"20010328",5734570704080.99
"20010327",5736074141495.08
"20010326",5733895076837.79
"20010323",5734215116583.82
"20010322",5732049780656.46
"20010321",5731169100580.51
"20010320",5732596852845.50
"20010319",5729611586294.55
"20010316",5725427309171.06
"20010315",5724494097883.09
"20010314",5750555317104.73
"20010313",5752122226353.86
"20010312",5748756736296.21
"20010309",5747792825182.88
"20010308",5747550277632.42
"20010307",5747491094329.69
"20010306",5749734337611.83
"20010305",5743401716650.84
"20010302",5742769797856.70
"20010301",5726774439028.95
"20010228",5735859380573.98
"20010227",5726968823821.55
"20010226",5726224651481.74
"20010223",5725592790784.57
"20010222",5724785875504.11
"20010221",5720449734370.04
"20010220",5719124940098.04
"20010216",5713324669859.74
"20010215",5712465542248.62
"20010214",5700887675778.04
"20010213",5702465484866.60
"20010212",5699501406898.13
"20010209",5698504013467.32
"20010208",5697248248419.78
"20010207",5694062535040.67
"20010206",5696112552640.62
"20010205",5692234596517.07
"20010202",5692920049098.18
"20010201",5703346472448.65
"20010131",5716070587057.36
"20010130",5740291126546.45
"20010129",5739059297122.31
"20010126",5740435844198.00
"20010125",5739320332063.05
"20010124",5732255355204.69
"20010123",5732723749861.27
"20010122",5728195796181.57
"20010119",5727776738304.64
"20010118",5725695166475.90
"20010117",5718517343351.92
"20010116",5711790291567.40
"20010112",5735197779458.19
"20010111",5734110648665.41
"20010110",5724315917828.49
"20010109",5725066298944.04
"20010105",5722338254319.31
"20010104",5719452925490.54
"20010103",5723237439563.59
"20010102",5728739508558.96
"20001229",5662216013697.37
"20001228",5665928609714.47
"20001227",5663706592936.09
"20001226",5661579846114.32
"20001222",5657372924635.71
"20001221",5657586457060.46
"20001220",5681426863675.59
"20001219",5683378289685.26
"20001218",5677827711900.99
"20001215",5689047905641.57
"20001214",5726713628599.18
"20001213",5720701862393.67
"20001212",5720302790724.90
"20001211",5717704373699.51
"20001208",5717976505434.98
"20001207",5717605135485.67
"20001206",5725118617894.72
"20001205",5725766524240.10
"20001204",5723013386410.80
"20001201",5719966855820.30
"20001130",5709699281427.00
"20001129",5709271037447.22
"20001128",5711686606331.30
"20001127",5709192249328.43
"20001124",5707111759932.43
"20001122",5701163257576.67
"20001121",5702078800235.91
"20001120",5699552938717.19
"20001117",5699605608462.98
"20001116",5697018859217.42
"20001115",5690309860010.61
"20001114",5675947901835.78
"20001113",5672143362653.09
"20001110",5672552063911.28
"20001108",5679555849883.62
"20001107",5681279424524.84
"20001106",5678648844656.97
"20001103",5676558033203.23
"20001102",5691725335190.51
"20001101",5680961418882.13
"20001031",5657327531667.14
"20001030",5675479560020.27
"20001027",5678667034082.46
"20001026",5677614391875.30
"20001025",5672690012239.29
"20001024",5674018471636.91
"20001023",5670684446983.21
"20001020",5671113923599.68
"20001019",5670716361031.21
"20001018",5664293307225.32
"20001017",5664975939816.81
"20001016",5660152346828.33
"20001013",5654691872296.28
"20001012",5652782594061.86
"20001011",5660113029266.52
"20001010",5658397995719.35
"20001006",5660786987693.59
"20001005",5662225814331.71
"20001004",5653380479214.62
